convertedManaCost,toughness,power,edhrecRank,num_rulings,num_sets_printed,colour_U,colour_R,colour_W,colour_G,colour_B,colour_[],rarity_common,rarity_uncommon,rarity_rare,rarity_mythic,prices.paper.2019-08-11
1,1,1,4417,0,4,0,0,0,0,0,0,1,0,0,0,0.2
3,2,2,5377,0,2,0,0,0,0,0,0,0,1,0,0,0.4
3,1,1,12291,1,2,0,0,0,0,0,0,0,1,0,0,0.25
4,2,1,13789,1,1,0,0,0,0,0,0,0,0,1,0,0.65
3,2,2,7932,0,2,0,0,0,0,0,0,1,0,0,0,0.23
3,2,2,7932,0,2,0,0,0,0,0,0,1,0,0,0,0.22
3,2,2,7932,0,2,0,0,0,0,0,0,1,0,0,0,0.2
3,2,2,7932,0,2,0,0,0,0,0,0,1,0,0,0,0.21
5,2,2,16042,1,2,0,0,0,0,0,0,0,0,1,0,0.74
3,1,1,11833,1,1,0,0,0,0,0,0,0,1,0,0,0.25
3,2,2,17771,0,2,0,0,0,0,0,0,0,0,1,0,0.7
3,1,1,12139,0,1,0,0,0,0,0,0,1,0,0,0,0.21
3,1,1,12139,0,1,0,0,0,0,0,0,1,0,0,0,0.22
3,1,1,12139,0,1,0,0,0,0,0,0,1,0,0,0,0.2
2,2,1,17981,0,3,0,0,0,0,0,0,1,0,0,0,0.19
2,2,1,17981,0,3,0,0,0,0,0,0,1,0,0,0,0.2
2,2,1,17981,0,3,0,0,0,0,0,0,1,0,0,0,0.2
2,2,1,17981,0,3,0,0,0,0,0,0,1,0,0,0,0.2
3,4,0,18638,1,1,0,0,0,0,0,0,0,0,1,0,0.59
3,1,2,3386,1,3,0,0,0,0,0,0,0,1,0,0,0.24
4,3,3,15402,0,1,0,0,0,0,0,0,0,1,0,0,0.23
4,2,2,11624,1,1,0,0,0,0,0,0,1,0,0,0,0.15
2,1,1,8834,1,1,0,0,0,0,0,0,1,0,0,0,0.15
4,3,3,14832,1,1,0,0,0,0,0,0,1,0,0,0,0.15
6,5,5,14629,1,1,0,0,0,0,0,0,1,0,0,0,0.15
2,3,1,11291,0,1,0,0,0,0,0,0,1,0,0,0,0.19
7,6,6,13005,1,3,0,0,0,0,0,0,0,1,0,0,0.23
4,2,5,14053,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,4,5,655,1,4,0,0,0,0,0,0,0,0,1,0,1.16
1,1,1,9258,0,1,0,0,0,0,0,0,1,0,0,0,0.16
5,2,2,13496,1,1,0,0,0,0,0,0,1,0,0,0,0.15
2,2,2,10675,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,4,3,7197,1,1,0,0,0,0,0,0,0,1,0,0,0.23
4,2,5,11531,0,1,0,0,0,0,0,0,0,1,0,0,0.23
4,3,3,2177,1,3,0,0,0,0,0,0,0,0,0,1,0.97
6,5,3,12957,1,1,0,0,0,0,0,0,1,0,0,0,0.16
6,4,4,4804,0,1,0,0,0,0,0,0,0,1,0,0,0.25
3,2,2,12538,1,2,0,0,0,0,0,0,1,0,0,0,0.16
4,3,2,4526,1,3,0,0,0,0,0,0,0,0,1,0,0.35
5,3,2,3542,1,3,0,0,0,0,0,0,0,1,0,0,0.25
5,4,5,16544,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,3,3,4173,1,4,0,0,0,0,0,0,0,0,1,0,0.3
3,2,2,6821,1,2,0,0,0,0,0,0,0,0,1,0,0.99
3,2,3,12757,1,1,0,0,0,0,0,0,1,0,0,0,0.15
2,1,4,11540,1,3,0,0,0,0,0,0,0,1,0,0,0.23
4,2,3,6975,1,1,0,0,0,0,0,0,1,0,0,0,0.21
3,1,4,15968,0,1,0,0,0,0,0,0,1,0,0,0,0.16
5,5,3,18067,0,1,0,0,0,0,0,0,1,0,0,0,0.15
7,5,5,7143,1,2,0,0,0,0,0,0,1,0,0,0,0.38
3,2,1,10901,1,1,0,0,0,0,0,0,1,0,0,0,0.17
2,1,2,1669,1,3,0,0,0,0,0,0,0,1,0,0,0.25
5,4,4,17866,1,1,0,0,0,0,0,0,0,1,0,0,0.23
2,4,0,3126,0,1,0,0,0,0,0,0,0,1,0,0,0.5
3,3,2,7716,1,5,0,0,0,0,0,0,0,0,1,0,0.34
2,1,1,10331,1,1,0,0,0,0,0,0,1,0,0,0,0.19
5,5,5,9130,1,1,0,0,0,0,0,0,1,0,0,0,0.16
4,3,2,12027,1,1,0,0,0,0,0,0,1,0,0,0,0.15
4,2,3,8888,1,2,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,5611,1,2,0,0,0,0,0,0,0,1,0,0,0.25
2,1,3,7384,1,1,0,0,0,0,0,0,1,0,0,0,0.18
1,1,1,7686,1,3,0,0,0,0,0,0,0,1,0,0,0.25
3,2,3,4636,1,2,0,0,0,0,0,0,0,0,1,0,0.49
1,1,2,5337,0,1,0,0,0,0,0,0,0,1,0,0,0.3
3,1,3,536,1,1,0,0,0,0,0,0,0,1,0,0,0.76
6,4,4,9487,0,1,0,0,0,0,0,0,0,1,0,0,0.24
4,3,3,8288,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,1709,1,1,0,0,0,0,0,0,0,0,0,1,35.1
6,4,4,9024,1,3,0,0,0,0,0,0,0,1,0,0,0.24
4,2,4,8945,1,1,0,0,0,0,0,0,0,1,0,0,0.24
1,2,0,12172,1,1,0,0,0,0,0,0,0,1,0,0,0.23
2,3,1,7554,1,2,0,0,0,0,0,0,0,1,0,0,0.25
6,5,4,8861,1,4,0,0,0,0,0,0,0,0,1,0,0.34
7,5,5,8004,1,3,0,0,0,0,0,0,0,0,1,0,0.32
3,1,2,11318,1,1,0,0,0,0,0,0,1,0,0,0,0.15
4,2,4,3169,0,2,0,0,0,0,0,0,0,0,0,1,0.79
6,4,4,8513,0,1,0,0,0,0,0,0,0,1,0,0,0.25
5,6,2,11479,0,1,0,0,0,0,0,0,1,0,0,0,0.17
9,6,3,11068,1,1,0,0,0,0,0,0,0,1,0,0,0.24
2,2,2,18387,0,1,0,0,0,0,0,0,1,0,0,0,0.16
2,2,2,5404,1,2,0,0,0,0,0,0,0,0,0,1,1.99
6,4,4,9724,1,2,0,0,0,0,0,0,0,0,1,0,0.49
2,1,1,7691,1,3,0,0,0,0,0,0,1,0,0,0,0.2
2,1,2,12572,0,2,0,0,0,0,0,0,1,0,0,0,0.15
4,3,4,665,1,2,0,0,0,0,0,0,0,1,0,0,1.67
6,5,4,7527,1,3,0,0,0,0,0,0,0,0,1,0,0.31
5,5,3,4708,1,2,0,0,0,0,0,0,0,0,0,1,0.75
1,1,1,5241,0,4,0,0,0,0,0,0,1,0,0,0,0.19
4,2,4,11072,1,1,0,0,0,0,0,0,0,1,0,0,0.24
2,1,3,12695,1,2,0,0,0,0,0,0,0,1,0,0,0.23
1,1,1,7099,1,2,0,0,0,0,0,0,0,0,0,1,0.65
6,4,4,7704,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,2,0,2321,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,4,4,3159,1,1,0,0,0,0,0,0,0,0,0,1,0.94
8,5,5,10186,1,2,0,0,0,0,0,0,0,0,1,0,0.5
2,3,1,12462,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,7670,0,1,0,0,0,0,0,0,1,0,0,0,0.43
4,2,2,14834,0,1,0,0,0,0,0,0,1,0,0,0,0.2
3,1,2,399,1,4,0,0,0,0,0,0,0,1,0,0,1.39
2,1,3,9036,0,1,0,0,0,0,0,0,1,0,0,0,0.21
3,3,2,15790,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,3,2,10054,1,3,0,0,0,0,0,0,0,1,0,0,0.23
2,1,1,15078,0,1,0,0,0,0,0,0,1,0,0,0,0.19
7,5,5,4672,1,5,0,0,0,0,0,0,0,1,0,0,0.24
3,2,0,8674,0,1,0,0,0,0,0,0,0,1,0,0,0.28
4,3,-1,14963,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,1,1,11121,0,1,0,0,0,0,0,0,0,1,0,0,0.25
4,4,1,8267,1,2,0,0,0,0,0,0,0,1,0,0,0.27
4,1,4,16527,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,15944,1,2,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,15097,0,3,0,0,0,0,0,0,1,0,0,0,0.18
4,3,3,6352,1,1,0,0,0,0,0,0,0,1,0,0,0.82
5,4,4,16712,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,0,8,8174,1,1,0,0,0,0,0,0,0,0,1,0,1.37
2,1,1,7150,1,2,0,0,0,0,0,0,1,0,0,0,0.24
5,3,3,16718,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,12370,0,1,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,6234,1,3,0,0,0,0,0,0,1,0,0,0,0.35
3,2,2,4735,1,2,0,0,0,0,0,0,1,0,0,0,0.2
3,3,2,2982,0,1,0,0,0,0,0,0,0,0,1,0,7.2
4,2,3,17863,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,3034,1,2,0,0,0,0,0,0,1,0,0,0,0.66
4,5,5,11714,1,2,0,0,0,0,0,0,0,1,0,0,0.25
5,1,3,11977,1,1,0,0,0,0,0,0,1,0,0,0,0.19
4,3,3,9861,1,2,0,0,0,0,0,0,1,0,0,0,0.17
4,2,2,12840,1,1,0,0,0,0,0,0,1,0,0,0,0.2
1,3,0,11983,0,1,0,0,0,0,0,0,1,0,0,0,0.23
4,2,2,7284,0,3,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,7056,0,1,0,0,0,0,0,0,0,1,0,0,0.47
4,3,3,5711,1,1,0,0,0,0,0,0,0,1,0,0,0.91
5,3,3,8393,1,1,0,0,0,0,0,0,1,0,0,0,0.23
8,6,5,13459,1,1,0,0,0,0,0,0,0,0,1,0,0.45
4,3,4,3764,1,2,0,0,0,0,0,0,0,0,1,0,0.5
5,3,2,3986,1,1,0,0,0,0,0,0,0,0,1,0,1.99
4,3,0,3743,0,1,0,0,0,0,0,0,0,0,1,0,7.5
3,2,2,1761,1,2,0,0,0,0,0,0,0,0,1,0,7.5
1,1,1,4434,1,2,0,0,0,0,0,0,0,0,1,0,1.01
5,3,5,16586,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,5903,1,1,0,0,0,0,0,0,1,0,0,0,0.24
2,1,1,9400,1,2,0,0,0,0,0,0,0,1,0,0,0.25
6,3,3,4193,1,2,0,0,0,0,0,0,0,1,0,0,1.69
2,1,1,5056,1,4,0,0,0,0,0,0,0,1,0,0,1.99
3,3,3,14382,0,2,0,0,0,0,0,0,1,0,0,0,0.19
6,4,4,12228,1,1,0,0,0,0,0,0,0,0,1,0,0.76
3,3,3,18784,0,1,0,0,0,0,0,0,1,0,0,0,0.19
6,5,4,16963,1,1,0,0,0,0,0,0,0,0,1,0,0.44
4,2,2,10657,1,1,0,0,0,0,0,0,0,1,0,0,0.25
3,6,6,7956,0,1,0,0,0,0,0,0,0,1,0,0,0.32
1,1,1,5614,1,2,0,0,0,0,0,0,1,0,0,0,0.2
2,2,2,2054,1,2,0,0,0,0,0,0,0,1,0,0,1.84
4,4,3,7539,1,1,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,16450,1,1,0,0,0,0,0,0,1,0,0,0,0.19
8,6,6,4809,1,1,0,0,0,0,0,0,0,0,1,0,3.5
4,3,3,3538,0,3,0,0,0,0,0,0,0,0,1,0,0.57
4,6,6,11733,1,1,0,0,0,0,0,0,0,0,1,0,0.46
4,2,2,9270,1,2,0,0,0,0,0,0,0,0,1,0,0.47
4,2,3,6604,1,1,0,0,0,0,0,0,0,1,0,0,0.5
2,1,1,9311,0,1,0,0,0,0,0,0,0,1,0,0,0.32
6,4,6,17737,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,3,1,12049,0,2,0,0,0,0,0,0,0,1,0,0,0.25
2,3,1,18611,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,8754,0,1,0,0,0,0,0,0,0,1,0,0,0.29
5,4,4,3744,1,2,0,0,0,0,0,0,1,0,0,0,0.21
4,3,3,17750,0,2,0,0,0,0,0,0,0,0,1,0,1.28
2,1,1,13136,1,3,0,0,0,0,0,0,0,1,0,0,0.29
5,4,3,5020,1,3,0,0,0,0,0,0,0,1,0,0,4.65
3,1,2,5378,1,1,0,0,0,0,0,0,0,1,0,0,0.8
2,1,2,3784,0,5,0,0,0,0,0,0,1,0,0,0,0.21
8,5,5,9754,1,2,0,0,0,0,0,0,0,0,1,0,2.45
4,3,1,5852,0,1,0,0,0,0,0,0,1,0,0,0,0.22
1,2,0,3103,0,1,0,0,0,0,0,0,0,1,0,0,4.87
2,2,1,2473,1,1,0,0,0,0,0,0,1,0,0,0,0.3
1,1,1,3365,1,2,0,0,0,0,0,0,1,0,0,0,1.09
5,3,3,18433,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,11694,1,3,0,0,0,0,0,0,0,1,0,0,5.24
6,5,5,2359,0,2,0,0,0,0,0,0,0,0,0,1,0.85
2,2,1,12746,1,2,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,7210,1,2,0,0,0,0,0,0,0,1,0,0,0.19
3,3,3,3372,1,3,0,0,0,0,0,0,0,0,1,0,0.76
2,2,1,7741,0,4,0,0,0,0,0,0,0,1,0,0,0.18
3,3,3,10216,0,4,0,0,0,0,0,0,1,0,0,0,0.15
2,1,3,10644,1,2,0,0,0,0,0,0,1,0,0,0,0.16
4,5,5,6583,1,4,0,0,0,0,0,0,0,0,1,0,0.35
1,2,1,287,1,3,0,0,0,0,0,0,0,0,1,0,2.8
3,2,0,2220,1,3,0,0,0,0,0,0,0,0,1,0,0.5
2,2,2,8057,0,7,0,0,0,0,0,0,0,1,0,0,0.19
6,4,4,7936,1,4,0,0,0,0,0,0,0,1,0,0,0.16
7,5,3,6973,1,5,0,0,0,0,0,0,0,0,1,0,0.3
1,1,2,6682,1,4,0,0,0,0,0,0,0,1,0,0,0.23
1,1,1,644,0,7,0,0,0,0,0,0,1,0,0,0,0.58
6,3,4,6981,1,4,0,0,0,0,0,0,0,0,1,0,0.3
4,3,3,3805,1,4,0,0,0,0,0,0,0,0,1,0,0.36
1,1,1,4707,1,8,0,0,0,0,0,0,0,1,0,0,0.17
3,1,0,5634,0,3,0,0,0,0,0,0,0,1,0,0,0.25
5,4,4,7487,1,2,0,0,0,0,0,0,0,0,1,0,0.32
3,2,2,471,1,10,0,0,0,0,0,0,0,1,0,0,0.25
5,4,4,2351,1,5,0,0,0,0,0,0,0,0,1,0,0.34
2,2,2,2636,1,6,0,0,0,0,0,0,0,1,0,0,0.19
1,1,1,2001,1,2,0,0,0,0,0,0,0,0,1,0,3.5
2,1,2,3279,0,4,0,0,0,0,0,0,0,0,1,0,0.48
4,4,4,4861,1,3,0,0,0,0,0,0,0,0,1,0,0.37
4,4,4,15596,0,4,0,0,0,0,0,0,0,1,0,0,0.19
6,4,2,5630,0,2,0,0,0,0,0,0,0,1,0,0,0.19
3,3,2,3351,1,4,0,0,0,0,0,0,0,0,1,0,0.6
2,2,2,2934,1,4,0,0,0,0,0,0,0,1,0,0,0.2
2,2,1,5647,0,4,0,0,0,0,0,0,1,0,0,0,0.15
2,2,2,4256,0,9,0,0,0,0,0,0,0,1,0,0,0.2
3,1,3,3931,0,4,0,0,0,0,0,0,1,0,0,0,0.18
4,2,4,3817,1,4,0,0,0,0,0,0,0,1,0,0,0.17
4,1,6,7890,0,2,0,0,0,0,0,0,0,0,1,0,0.37
3,2,1,1169,1,7,0,0,0,0,0,0,1,0,0,0,2.66
2,2,2,6347,1,3,0,0,0,0,0,0,0,1,0,0,0.19
2,3,3,7047,0,6,0,0,0,0,0,0,0,1,0,0,0.24
7,5,5,1702,0,5,0,0,0,0,0,0,0,0,1,0,0.48
7,5,4,7068,1,4,0,0,0,0,0,0,0,0,1,0,0.38
3,3,5,11113,0,5,0,0,0,0,0,0,0,0,1,0,0.47
2,2,2,4580,1,6,0,0,0,0,0,0,0,1,0,0,0.29
3,1,2,10518,1,3,0,0,0,0,0,0,0,1,0,0,0.22
4,2,2,8335,1,2,0,0,0,0,0,0,0,1,0,0,0.24
5,1,1,9053,0,2,0,0,0,0,0,0,0,1,0,0,0.23
1,1,0,77,0,28,0,0,0,0,0,0,0,0,1,0,7.21
2,2,2,6351,1,4,0,0,0,0,0,0,0,1,0,0,0.27
3,4,3,8786,1,2,0,0,0,0,0,0,0,0,1,0,0.49
6,4,5,8503,1,4,0,0,0,0,0,0,0,0,1,0,0.32
1,1,0,3975,1,2,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,322,0,10,0,0,0,0,0,0,1,0,0,0,0.22
3,3,1,11122,1,5,0,0,0,0,0,0,0,1,0,0,0.22
4,2,2,10385,1,2,0,0,0,0,0,0,0,1,0,0,0.22
4,0,0,4887,0,3,0,0,0,0,0,0,0,0,1,0,0.35
6,5,5,6439,1,2,0,0,0,0,0,0,0,0,0,1,0.7
3,4,0,5456,1,2,0,0,0,0,0,0,0,1,0,0,0.23
1,1,1,3872,1,5,0,0,0,0,0,0,0,1,0,0,0.96
4,1,1,828,1,6,0,0,0,0,0,0,0,0,1,0,0.45
4,4,4,5901,0,5,0,0,0,0,0,0,0,1,0,0,0.22
4,1,4,12157,0,3,0,0,0,0,0,0,0,0,1,0,0.3
2,2,1,693,1,2,0,0,0,0,0,0,0,0,1,0,2.44
3,6,0,2821,0,2,0,0,0,0,0,0,0,1,0,0,0.55
3,4,3,11415,0,2,0,0,0,0,0,0,0,1,0,0,0.24
1,1,1,5410,0,4,0,0,0,0,0,0,0,1,0,0,0.25
4,2,2,12214,0,5,0,0,0,0,0,0,0,1,0,0,0.18
3,1,3,7707,1,2,0,0,0,0,0,0,0,1,0,0,0.18
1,1,1,11135,0,2,0,0,0,0,0,0,0,1,0,0,0.19
5,4,1,1280,1,2,0,0,0,0,0,0,0,0,0,1,5.33
2,0,0,4889,0,3,0,0,0,0,0,0,0,1,0,0,0.25
4,3,3,10173,1,2,0,0,0,0,0,0,0,0,1,0,0.43
3,1,1,9589,1,2,0,0,0,0,0,0,0,0,1,0,1.4
1,1,1,8225,0,6,0,0,0,0,0,0,0,1,0,0,0.2
3,0,0,2442,0,3,0,0,0,0,0,0,0,1,0,0,0.4
6,7,2,1534,1,3,0,0,0,0,0,0,0,0,1,0,0.38
2,1,1,6561,0,2,0,0,0,0,0,0,0,0,1,0,1.41
6,0,0,701,1,3,0,0,0,0,0,0,0,0,0,1,2.44
7,6,6,986,1,4,0,0,0,0,0,0,0,0,1,0,3.94
1,1,1,7841,1,4,0,0,0,0,0,0,0,1,0,0,0.25
2,2,2,9945,1,5,0,0,0,0,0,0,0,1,0,0,0.23
4,3,3,8094,1,4,0,0,0,0,0,0,0,0,1,0,0.39
2,1,2,10463,0,3,0,0,0,0,0,0,1,0,0,0,0.15
4,3,3,4508,1,3,0,0,0,0,0,0,0,0,1,0,0.38
4,5,5,10618,0,3,0,0,0,0,0,0,0,0,1,0,0.39
2,0,0,2974,0,3,0,0,0,0,0,0,0,0,0,1,0.9
2,1,1,13857,0,3,0,0,0,0,0,0,1,0,0,0,0.14
7,6,6,3757,0,6,0,0,0,0,0,0,0,0,1,0,0.37
3,1,2,3924,1,5,0,0,0,0,0,0,0,1,0,0,0.17
6,3,3,8683,1,5,0,0,0,0,0,0,0,0,1,0,0.29
1,1,1,12179,1,3,0,0,0,0,0,0,1,0,0,0,0.18
6,3,3,4676,1,6,0,0,0,0,0,0,0,0,1,0,0.35
5,3,4,8771,0,2,0,0,0,0,0,0,0,1,0,0,0.23
4,3,3,8412,0,2,0,0,0,0,0,0,0,1,0,0,0.18
3,2,2,9229,1,3,0,0,0,0,0,0,1,0,0,0,0.17
3,5,5,15269,0,2,0,0,0,0,0,0,0,1,0,0,0.19
2,2,1,7969,1,3,0,0,0,0,0,0,0,1,0,0,0.21
6,4,4,2273,1,5,0,0,0,0,0,0,0,0,1,0,0.35
3,3,2,962,0,5,0,0,0,0,0,0,0,1,0,0,0.27
8,6,6,667,0,3,0,0,0,0,0,0,0,0,0,1,2.71
2,1,1,5672,0,3,0,0,0,0,0,0,0,0,1,0,0.35
2,2,2,1196,1,4,0,0,0,0,0,0,0,1,0,0,0.24
1,2,1,6456,0,2,0,0,0,0,0,0,0,1,0,0,0.19
5,3,1,12524,1,3,0,0,0,0,0,0,0,0,1,0,0.35
2,2,2,2146,1,4,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,2003,1,4,0,0,0,0,0,0,1,0,0,0,0.18
5,4,5,10514,0,2,0,0,0,0,0,0,1,0,0,0,0.14
5,4,3,8741,1,2,0,0,0,0,0,0,0,1,0,0,0.18
3,3,2,3109,0,3,0,0,0,0,0,0,0,1,0,0,0.23
5,4,4,12195,0,31,0,0,0,0,0,0,0,1,0,0,0.15
6,4,4,8246,0,2,0,0,0,0,0,0,0,0,0,1,5.09
3,3,3,3511,1,3,0,0,0,0,0,0,0,0,1,0,1
4,3,4,2568,1,3,0,0,0,0,0,0,0,0,1,0,0.4
3,2,2,12203,1,2,0,0,0,0,0,0,0,1,0,0,0.18
1,2,1,11809,0,2,0,0,0,0,0,0,1,0,0,0,0.15
3,1,3,209,1,9,0,0,0,0,0,0,0,1,0,0,0.45
6,4,5,9810,0,2,0,0,0,0,0,0,0,0,0,1,4.48
7,5,5,10330,0,2,0,0,0,0,0,0,0,0,0,1,3.04
4,3,3,13312,1,3,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,9942,0,2,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,74,0,38,0,0,0,0,0,0,1,0,0,0,0.25
3,3,2,1119,0,2,0,0,0,0,0,0,0,1,0,0,1.99
2,2,2,12491,0,2,0,0,0,0,0,0,1,0,0,0,0.15
5,4,3,14377,0,2,0,0,0,0,0,0,0,0,0,1,2.94
3,1,2,8365,0,7,0,0,0,0,0,0,0,1,0,0,0.17
7,5,5,8605,0,2,0,0,0,0,0,0,0,0,0,1,10.21
5,4,4,10817,1,2,0,0,0,0,0,0,0,1,0,0,0.17
5,4,4,4287,0,40,0,0,0,0,0,0,0,1,0,0,0.15
5,2,2,616,1,10,0,0,0,0,0,0,0,0,1,0,0.99
5,3,4,7658,1,3,0,0,0,0,0,0,0,0,1,0,0.25
6,3,4,4701,0,2,0,0,0,0,0,0,0,1,0,0,0.2
2,2,1,5793,1,3,0,0,0,0,0,0,1,0,0,0,0.25
4,3,2,4167,1,2,0,0,0,0,0,0,0,1,0,0,0.16
3,4,3,2142,0,4,0,0,0,0,0,0,0,1,0,0,0.47
4,2,2,1722,1,4,0,0,0,0,0,0,0,1,0,0,0.2
2,1,1,204,1,3,0,0,0,0,0,0,0,1,0,0,1.06
4,3,2,12872,0,1,0,0,0,0,0,0,1,0,0,0,0.18
3,2,2,8571,1,1,0,0,0,0,0,0,0,0,1,0,1.26
4,1,1,9018,1,1,0,0,0,0,0,0,0,1,0,0,0.35
5,3,2,4211,0,2,0,0,0,0,0,0,0,1,0,0,0.25
7,5,5,1702,0,5,0,0,0,0,0,0,0,0,1,0,1.9
7,3,4,14229,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,1,1,9053,0,2,0,0,0,0,0,0,0,1,0,0,0.25
5,4,4,13971,1,1,0,0,0,0,0,0,0,0,1,0,0.42
4,2,2,13009,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,1,3,16071,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,15192,1,2,0,0,0,0,0,0,1,0,0,0,0.19
3,4,3,8786,1,2,0,0,0,0,0,0,0,0,1,0,1.14
5,2,2,15089,0,1,0,0,0,0,0,0,1,0,0,0,0.16
3,1,3,17621,0,4,0,0,0,0,0,0,0,1,0,0,0.24
7,5,3,6973,1,5,0,0,0,0,0,0,0,0,1,0,0.45
4,4,1,11454,1,1,0,0,0,0,0,0,0,1,0,0,0.24
1,1,1,13024,1,1,0,0,0,0,0,0,0,1,0,0,0.24
2,1,2,11017,1,1,0,0,0,0,0,0,0,1,0,0,0.24
4,3,3,7789,0,1,0,0,0,0,0,0,0,0,1,0,0.97
6,3,3,14558,1,1,0,0,0,0,0,0,0,1,0,0,0.23
3,1,2,12756,1,2,0,0,0,0,0,0,0,1,0,0,0.24
2,2,1,14456,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,0,5634,0,3,0,0,0,0,0,0,0,1,0,0,0.59
4,1,2,18513,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,3,2,15964,0,3,0,0,0,0,0,0,1,0,0,0,0.18
2,1,1,15965,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,1,4,12157,0,3,0,0,0,0,0,0,0,0,1,0,0.48
4,2,2,7745,0,2,0,0,0,0,0,0,0,0,1,0,0.52
3,2,2,10975,1,1,0,0,0,0,0,0,0,1,0,0,0.24
6,4,4,15969,1,1,0,0,0,0,0,0,0,0,1,0,0.41
3,2,2,15831,0,1,0,0,0,0,0,0,0,1,0,0,0.25
2,2,2,12158,0,3,0,0,0,0,0,0,0,1,0,0,0.23
6,4,4,18721,1,2,0,0,0,0,0,0,1,0,0,0,0.19
4,2,3,18722,0,2,0,0,0,0,0,0,1,0,0,0,0.17
6,3,3,13245,1,1,0,0,0,0,0,0,0,1,0,0,0.24
4,3,3,9126,1,1,0,0,0,0,0,0,0,0,1,0,0.95
5,2,2,3225,0,4,0,0,0,0,0,0,1,0,0,0,0.19
2,2,2,7715,0,2,0,0,0,0,0,0,0,1,0,0,0.28
1,1,1,15843,0,2,0,0,0,0,0,0,1,0,0,0,0.19
8,5,8,11057,1,1,0,0,0,0,0,0,0,0,1,0,0.44
1,1,1,11135,0,2,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,13254,0,1,0,0,0,0,0,0,1,0,0,0,0.2
5,2,3,16944,1,3,0,0,0,0,0,0,1,0,0,0,0.17
1,1,0,10945,0,1,0,0,0,0,0,0,0,1,0,0,0.35
3,2,2,13603,0,1,0,0,0,0,0,0,1,0,0,0,0.18
2,2,2,8180,0,3,0,0,0,0,0,0,0,1,0,0,0.24
3,1,1,9589,1,2,0,0,0,0,0,0,0,0,1,0,3.37
4,2,2,17913,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,3,3,17916,1,1,0,0,0,0,0,0,1,0,0,0,0.18
7,3,3,12131,1,1,0,0,0,0,0,0,0,0,1,0,0.44
1,1,1,8225,0,6,0,0,0,0,0,0,0,1,0,0,0.24
5,3,3,13932,1,1,0,0,0,0,0,0,1,0,0,0,0.18
4,1,1,11351,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,1,13937,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,3,4,15739,0,2,0,0,0,0,0,0,0,1,0,0,0.24
4,5,5,10618,0,3,0,0,0,0,0,0,0,0,1,0,0.46
8,5,7,13130,0,2,0,0,0,0,0,0,0,0,1,0,0.39
2,1,1,13857,0,3,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,10757,0,3,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,18149,0,1,0,0,0,0,0,0,1,0,0,0,0.16
2,1,1,6014,1,3,0,0,0,0,0,0,1,0,0,0,0.75
3,3,1,9747,0,1,0,0,0,0,0,0,1,0,0,0,0.18
6,3,3,8683,1,5,0,0,0,0,0,0,0,0,1,0,0.39
1,1,1,12179,1,3,0,0,0,0,0,0,1,0,0,0,0.23
7,3,3,13403,0,2,0,0,0,0,0,0,0,1,0,0,0.23
6,3,3,4676,1,6,0,0,0,0,0,0,0,0,1,0,0.42
5,8,8,14915,1,1,0,0,0,0,0,0,0,0,1,0,0.45
5,3,3,18819,0,2,0,0,0,0,0,0,1,0,0,0,0.19
